order_item_id,order_id,product_id,quantity,unit_price,discount,total_price
ITEM-0005920,ORD-003152,PROD-0063,7,781.32,0.1,4922.32
ITEM-0005921,ORD-003152,PROD-0101,2,166.09,0.0,332.18
ITEM-0005922,ORD-003153,PROD-0162,5,512.39,0.1,2305.76
ITEM-0005923,ORD-003153,PROD-0119,4,412.68,0.1,1485.65
ITEM-0005924,ORD-003153,PROD-0125,8,779.36,0.0,6234.88
ITEM-0005925,ORD-003154,PROD-0103,9,210.56,0.05,1800.29
ITEM-0005926,ORD-003155,PROD-0166,9,1130.16,0.1,9154.3
ITEM-0005927,ORD-003155,PROD-0152,5,214.69,0.0,1073.45
ITEM-0005928,ORD-003155,PROD-0012,5,988.65,0.0,4943.25
ITEM-0005929,ORD-003155,PROD-0182,4,454.99,0.05,1728.96
ITEM-0005930,ORD-003155,PROD-0168,8,735.31,0.05,5588.36
ITEM-0005931,ORD-003156,PROD-0036,1,564.0,0.0,564.0
ITEM-0005932,ORD-003157,PROD-0185,7,1018.9,0.0,7132.3
ITEM-0005933,ORD-003157,PROD-0150,7,1084.06,0.0,7588.42
ITEM-0005934,ORD-003157,PROD-0175,2,875.37,0.0,1750.74
ITEM-0005935,ORD-003157,PROD-0008,9,215.21,0.0,1936.89
ITEM-0005936,ORD-003158,PROD-0121,8,908.37,0.05,6903.61
ITEM-0005937,ORD-003159,PROD-0181,6,707.55,0.0,4245.3
ITEM-0005938,ORD-003159,PROD-0039,7,750.26,0.0,5251.82
ITEM-0005939,ORD-003159,PROD-0084,5,709.88,0.0,3549.4
ITEM-0005940,ORD-003160,PROD-0059,7,862.76,0.0,6039.32
ITEM-0005941,ORD-003161,PROD-0139,8,40.73,0.0,325.84
ITEM-0005942,ORD-003161,PROD-0161,3,961.84,0.0,2885.52
ITEM-0005943,ORD-003162,PROD-0104,7,1076.76,0.2,6029.86
ITEM-0005944,ORD-003162,PROD-0011,4,655.2,0.0,2620.8
ITEM-0005945,ORD-003162,PROD-0080,7,1161.54,0.0,8130.78
ITEM-0005946,ORD-003163,PROD-0158,9,217.55,0.0,1957.95
ITEM-0005947,ORD-003163,PROD-0194,2,781.81,0.0,1563.62
ITEM-0005948,ORD-003164,PROD-0049,6,423.93,0.0,2543.58
ITEM-0005949,ORD-003164,PROD-0170,5,128.04,0.1,576.18
ITEM-0005950,ORD-003165,PROD-0179,2,754.83,0.0,1509.66
ITEM-0005951,ORD-003165,PROD-0116,9,550.36,0.0,4953.24
ITEM-0005952,ORD-003165,PROD-0181,6,707.55,0.0,4245.3
ITEM-0005953,ORD-003165,PROD-0112,9,735.69,0.0,6621.21
ITEM-0005954,ORD-003166,PROD-0181,10,707.55,0.0,7075.5
ITEM-0005955,ORD-003166,PROD-0100,10,841.3,0.2,6730.4
ITEM-0005956,ORD-003166,PROD-0135,1,751.38,0.0,751.38
ITEM-0005957,ORD-003167,PROD-0103,1,210.56,0.0,210.56
ITEM-0005958,ORD-003168,PROD-0015,3,191.41,0.0,574.23
ITEM-0005959,ORD-003169,PROD-0138,8,112.69,0.2,721.22
ITEM-0005960,ORD-003170,PROD-0124,8,360.18,0.0,2881.44
ITEM-0005961,ORD-003171,PROD-0100,3,841.3,0.0,2523.9
ITEM-0005962,ORD-003172,PROD-0116,10,550.36,0.0,5503.6
ITEM-0005963,ORD-003172,PROD-0036,2,564.0,0.0,1128.0
ITEM-0005964,ORD-003172,PROD-0078,1,1521.79,0.0,1521.79
ITEM-0005965,ORD-003173,PROD-0025,9,646.11,0.0,5814.99
ITEM-0005966,ORD-003174,PROD-0108,5,155.22,0.0,776.1
ITEM-0005967,ORD-003174,PROD-0098,6,429.45,0.0,2576.7
ITEM-0005968,ORD-003175,PROD-0016,1,1119.14,0.0,1119.14
ITEM-0005969,ORD-003176,PROD-0116,8,550.36,0.1,3962.59
ITEM-0005970,ORD-003176,PROD-0007,9,131.9,0.0,1187.1
ITEM-0005971,ORD-003177,PROD-0027,7,590.54,0.0,4133.78
ITEM-0005972,ORD-003178,PROD-0124,1,360.18,0.2,288.14
ITEM-0005973,ORD-003178,PROD-0089,5,624.98,0.0,3124.9
ITEM-0005974,ORD-003178,PROD-0098,4,429.45,0.0,1717.8
ITEM-0005975,ORD-003179,PROD-0096,6,224.97,0.0,1349.82
ITEM-0005976,ORD-003180,PROD-0121,7,908.37,0.0,6358.59
ITEM-0005977,ORD-003180,PROD-0197,7,1117.0,0.0,7819.0
ITEM-0005978,ORD-003181,PROD-0078,1,1521.79,0.0,1521.79
ITEM-0005979,ORD-003181,PROD-0058,6,297.96,0.0,1787.76
ITEM-0005980,ORD-003182,PROD-0006,1,242.68,0.0,242.68
ITEM-0005981,ORD-003183,PROD-0021,4,290.42,0.15,987.43
ITEM-0005982,ORD-003184,PROD-0075,4,19.26,0.0,77.04
ITEM-0005983,ORD-003185,PROD-0088,8,988.75,0.0,7910.0
ITEM-0005984,ORD-003186,PROD-0010,5,199.56,0.0,997.8
ITEM-0005985,ORD-003187,PROD-0043,7,925.72,0.0,6480.04
ITEM-0005986,ORD-003187,PROD-0015,10,191.41,0.0,1914.1
ITEM-0005987,ORD-003188,PROD-0001,9,679.6,0.0,6116.4
ITEM-0005988,ORD-003188,PROD-0192,4,715.59,0.0,2862.36
ITEM-0005989,ORD-003189,PROD-0175,4,875.37,0.2,2801.18
ITEM-0005990,ORD-003190,PROD-0078,1,1521.79,0.0,1521.79
ITEM-0005991,ORD-003191,PROD-0186,7,384.96,0.0,2694.72
ITEM-0005992,ORD-003192,PROD-0056,8,84.67,0.05,643.49
ITEM-0005993,ORD-003193,PROD-0037,8,194.0,0.1,1396.8
ITEM-0005994,ORD-003193,PROD-0129,4,914.41,0.0,3657.64
ITEM-0005995,ORD-003193,PROD-0028,1,521.6,0.0,521.6
ITEM-0005996,ORD-003193,PROD-0179,7,754.83,0.0,5283.81
ITEM-0005997,ORD-003194,PROD-0053,8,188.06,0.0,1504.48
ITEM-0005998,ORD-003195,PROD-0061,2,601.86,0.0,1203.72
ITEM-0005999,ORD-003195,PROD-0083,9,778.05,0.0,7002.45
ITEM-0006000,ORD-003196,PROD-0010,3,199.56,0.0,598.68
ITEM-0006001,ORD-003197,PROD-0104,3,1076.76,0.0,3230.28
ITEM-0006002,ORD-003197,PROD-0130,3,923.15,0.05,2630.98
ITEM-0006003,ORD-003197,PROD-0002,7,119.88,0.0,839.16
ITEM-0006004,ORD-003197,PROD-0173,7,172.76,0.0,1209.32
ITEM-0006005,ORD-003198,PROD-0033,8,621.87,0.0,4974.96
ITEM-0006006,ORD-003198,PROD-0161,10,961.84,0.0,9618.4
ITEM-0006007,ORD-003198,PROD-0128,5,326.22,0.0,1631.1
ITEM-0006008,ORD-003199,PROD-0083,2,778.05,0.15,1322.68
ITEM-0006009,ORD-003199,PROD-0172,10,91.68,0.0,916.8
ITEM-0006010,ORD-003200,PROD-0181,1,707.55,0.05,672.17
ITEM-0006011,ORD-003201,PROD-0105,9,661.37,0.0,5952.33
ITEM-0006012,ORD-003201,PROD-0013,8,771.83,0.0,6174.64
ITEM-0006013,ORD-003201,PROD-0012,9,988.65,0.0,8897.85
ITEM-0006014,ORD-003202,PROD-0155,9,1239.15,0.0,11152.35
ITEM-0006015,ORD-003203,PROD-0053,7,188.06,0.05,1250.6
ITEM-0006016,ORD-003204,PROD-0155,6,1239.15,0.0,7434.9
ITEM-0006017,ORD-003205,PROD-0030,4,29.07,0.0,116.28
ITEM-0006018,ORD-003206,PROD-0049,9,423.93,0.2,3052.3
ITEM-0006019,ORD-003206,PROD-0125,6,779.36,0.0,4676.16
ITEM-0006020,ORD-003207,PROD-0138,10,112.69,0.0,1126.9
ITEM-0006021,ORD-003208,PROD-0092,1,576.45,0.0,576.45
ITEM-0006022,ORD-003208,PROD-0174,7,550.7,0.2,3083.92
ITEM-0006023,ORD-003208,PROD-0102,8,107.15,0.05,814.34
ITEM-0006024,ORD-003209,PROD-0152,4,214.69,0.05,815.82
ITEM-0006025,ORD-003210,PROD-0157,10,304.89,0.1,2744.01
ITEM-0006026,ORD-003211,PROD-0016,7,1119.14,0.05,7442.28
ITEM-0006027,ORD-003211,PROD-0098,4,429.45,0.2,1374.24
ITEM-0006028,ORD-003211,PROD-0150,5,1084.06,0.0,5420.3
ITEM-0006029,ORD-003211,PROD-0188,3,592.89,0.0,1778.67
ITEM-0006030,ORD-003212,PROD-0071,9,315.67,0.0,2841.03
ITEM-0006031,ORD-003212,PROD-0074,10,1280.38,0.0,12803.8
ITEM-0006032,ORD-003213,PROD-0118,9,319.68,0.0,2877.12
ITEM-0006033,ORD-003213,PROD-0104,8,1076.76,0.0,8614.08
ITEM-0006034,ORD-003214,PROD-0135,7,751.38,0.0,5259.66
ITEM-0006035,ORD-003215,PROD-0175,1,875.37,0.0,875.37
ITEM-0006036,ORD-003216,PROD-0153,6,325.7,0.05,1856.49
ITEM-0006037,ORD-003216,PROD-0154,6,1487.91,0.05,8481.09
ITEM-0006038,ORD-003217,PROD-0187,1,1012.34,0.0,1012.34
ITEM-0006039,ORD-003217,PROD-0137,5,587.49,0.0,2937.45
ITEM-0006040,ORD-003217,PROD-0043,10,925.72,0.1,8331.48
ITEM-0006041,ORD-003218,PROD-0010,3,199.56,0.1,538.81
ITEM-0006042,ORD-003219,PROD-0134,3,838.04,0.0,2514.12
ITEM-0006043,ORD-003220,PROD-0051,2,807.64,0.0,1615.28
ITEM-0006044,ORD-003221,PROD-0144,8,1281.79,0.0,10254.32
ITEM-0006045,ORD-003221,PROD-0121,1,908.37,0.0,908.37
ITEM-0006046,ORD-003222,PROD-0045,5,30.3,0.15,128.78
ITEM-0006047,ORD-003222,PROD-0056,9,84.67,0.0,762.03
ITEM-0006048,ORD-003223,PROD-0095,7,78.23,0.0,547.61
ITEM-0006049,ORD-003224,PROD-0150,2,1084.06,0.0,2168.12
ITEM-0006050,ORD-003225,PROD-0104,9,1076.76,0.0,9690.84
ITEM-0006051,ORD-003226,PROD-0189,7,469.83,0.0,3288.81
ITEM-0006052,ORD-003226,PROD-0150,8,1084.06,0.0,8672.48
ITEM-0006053,ORD-003226,PROD-0059,1,862.76,0.0,862.76
ITEM-0006054,ORD-003227,PROD-0025,7,646.11,0.0,4522.77
ITEM-0006055,ORD-003227,PROD-0190,7,504.18,0.0,3529.26
ITEM-0006056,ORD-003228,PROD-0147,4,156.2,0.05,593.56
ITEM-0006057,ORD-003229,PROD-0180,3,245.04,0.0,735.12
ITEM-0006058,ORD-003230,PROD-0060,1,728.45,0.0,728.45
ITEM-0006059,ORD-003231,PROD-0175,2,875.37,0.0,1750.74
ITEM-0006060,ORD-003232,PROD-0004,7,364.85,0.0,2553.95
ITEM-0006061,ORD-003233,PROD-0131,3,543.26,0.2,1303.82
ITEM-0006062,ORD-003234,PROD-0044,10,184.33,0.05,1751.14
ITEM-0006063,ORD-003235,PROD-0198,1,606.19,0.0,606.19
ITEM-0006064,ORD-003235,PROD-0021,8,290.42,0.0,2323.36
ITEM-0006065,ORD-003235,PROD-0097,4,400.29,0.0,1601.16
ITEM-0006066,ORD-003236,PROD-0029,10,760.34,0.0,7603.4
ITEM-0006067,ORD-003236,PROD-0154,10,1487.91,0.0,14879.1
ITEM-0006068,ORD-003236,PROD-0159,3,413.37,0.0,1240.11
ITEM-0006069,ORD-003237,PROD-0077,9,595.91,0.0,5363.19
ITEM-0006070,ORD-003237,PROD-0070,10,1554.16,0.0,15541.6
ITEM-0006071,ORD-003238,PROD-0062,2,1097.98,0.0,2195.96
ITEM-0006072,ORD-003238,PROD-0034,10,561.33,0.05,5332.64
ITEM-0006073,ORD-003238,PROD-0094,9,441.52,0.0,3973.68
ITEM-0006074,ORD-003239,PROD-0142,3,987.63,0.0,2962.89
ITEM-0006075,ORD-003239,PROD-0032,8,463.63,0.0,3709.04
ITEM-0006076,ORD-003239,PROD-0193,2,459.9,0.15,781.83
ITEM-0006077,ORD-003239,PROD-0127,9,997.77,0.05,8530.93
ITEM-0006078,ORD-003240,PROD-0026,3,1537.54,0.0,4612.62
ITEM-0006079,ORD-003241,PROD-0043,7,925.72,0.0,6480.04
ITEM-0006080,ORD-003241,PROD-0116,6,550.36,0.0,3302.16
ITEM-0006081,ORD-003241,PROD-0083,4,778.05,0.0,3112.2
ITEM-0006082,ORD-003241,PROD-0198,4,606.19,0.0,2424.76
ITEM-0006083,ORD-003242,PROD-0021,8,290.42,0.0,2323.36
ITEM-0006084,ORD-003242,PROD-0191,2,277.55,0.0,555.1
ITEM-0006085,ORD-003242,PROD-0135,8,751.38,0.05,5710.49
ITEM-0006086,ORD-003243,PROD-0114,1,869.1,0.1,782.19
ITEM-0006087,ORD-003244,PROD-0062,9,1097.98,0.2,7905.46
ITEM-0006088,ORD-003245,PROD-0078,7,1521.79,0.0,10652.53
ITEM-0006089,ORD-003246,PROD-0121,5,908.37,0.15,3860.57
ITEM-0006090,ORD-003247,PROD-0121,10,908.37,0.0,9083.7
ITEM-0006091,ORD-003248,PROD-0070,5,1554.16,0.0,7770.8
ITEM-0006092,ORD-003248,PROD-0173,3,172.76,0.0,518.28
ITEM-0006093,ORD-003248,PROD-0188,7,592.89,0.05,3942.72
ITEM-0006094,ORD-003249,PROD-0120,10,1270.45,0.0,12704.5
ITEM-0006095,ORD-003249,PROD-0187,5,1012.34,0.0,5061.7
ITEM-0006096,ORD-003250,PROD-0190,3,504.18,0.0,1512.54
ITEM-0006097,ORD-003250,PROD-0125,1,779.36,0.15,662.46
ITEM-0006098,ORD-003251,PROD-0169,4,840.72,0.0,3362.88
ITEM-0006099,ORD-003252,PROD-0149,10,460.24,0.15,3912.04
ITEM-0006100,ORD-003252,PROD-0045,9,30.3,0.05,259.06
ITEM-0006101,ORD-003252,PROD-0103,4,210.56,0.2,673.79
ITEM-0006102,ORD-003253,PROD-0085,2,452.17,0.0,904.34
ITEM-0006103,ORD-003254,PROD-0176,4,268.32,0.0,1073.28
ITEM-0006104,ORD-003255,PROD-0165,6,547.01,0.1,2953.85
ITEM-0006105,ORD-003256,PROD-0020,5,1173.88,0.0,5869.4
ITEM-0006106,ORD-003257,PROD-0143,10,223.45,0.0,2234.5
ITEM-0006107,ORD-003257,PROD-0098,1,429.45,0.0,429.45
ITEM-0006108,ORD-003257,PROD-0075,2,19.26,0.0,38.52
ITEM-0006109,ORD-003258,PROD-0098,5,429.45,0.1,1932.52
ITEM-0006110,ORD-003258,PROD-0180,6,245.04,0.0,1470.24
ITEM-0006111,ORD-003259,PROD-0111,10,999.24,0.05,9492.78
ITEM-0006112,ORD-003260,PROD-0116,10,550.36,0.15,4678.06
ITEM-0006113,ORD-003260,PROD-0110,7,96.97,0.05,644.85
ITEM-0006114,ORD-003261,PROD-0117,8,119.46,0.0,955.68
ITEM-0006115,ORD-003261,PROD-0156,1,59.84,0.2,47.87
ITEM-0006116,ORD-003261,PROD-0063,7,781.32,0.0,5469.24
ITEM-0006117,ORD-003262,PROD-0033,10,621.87,0.15,5285.9
ITEM-0006118,ORD-003263,PROD-0045,3,30.3,0.0,90.9
ITEM-0006119,ORD-003263,PROD-0142,2,987.63,0.0,1975.26
ITEM-0006120,ORD-003263,PROD-0019,10,459.14,0.2,3673.12
ITEM-0006121,ORD-003264,PROD-0193,6,459.9,0.2,2207.52
ITEM-0006122,ORD-003264,PROD-0098,9,429.45,0.1,3478.54
ITEM-0006123,ORD-003264,PROD-0042,8,621.11,0.0,4968.88
ITEM-0006124,ORD-003264,PROD-0054,4,151.46,0.0,605.84
ITEM-0006125,ORD-003265,PROD-0107,1,1124.03,0.05,1067.83
ITEM-0006126,ORD-003265,PROD-0196,6,1077.42,0.1,5818.07
ITEM-0006127,ORD-003265,PROD-0165,5,547.01,0.0,2735.05
ITEM-0006128,ORD-003265,PROD-0136,10,1240.2,0.1,11161.8
ITEM-0006129,ORD-003266,PROD-0171,9,36.43,0.0,327.87
ITEM-0006130,ORD-003267,PROD-0144,3,1281.79,0.0,3845.37
ITEM-0006131,ORD-003268,PROD-0029,5,760.34,0.0,3801.7
ITEM-0006132,ORD-003269,PROD-0122,4,758.35,0.0,3033.4
ITEM-0006133,ORD-003269,PROD-0089,9,624.98,0.0,5624.82
ITEM-0006134,ORD-003269,PROD-0110,9,96.97,0.0,872.73
ITEM-0006135,ORD-003269,PROD-0138,5,112.69,0.05,535.28
ITEM-0006136,ORD-003270,PROD-0116,4,550.36,0.0,2201.44
ITEM-0006137,ORD-003270,PROD-0050,1,107.01,0.0,107.01
ITEM-0006138,ORD-003270,PROD-0085,3,452.17,0.15,1153.03
ITEM-0006139,ORD-003271,PROD-0016,2,1119.14,0.0,2238.28
ITEM-0006140,ORD-003271,PROD-0086,8,597.77,0.0,4782.16
ITEM-0006141,ORD-003272,PROD-0133,9,1137.33,0.0,10235.97
ITEM-0006142,ORD-003272,PROD-0125,2,779.36,0.0,1558.72
ITEM-0006143,ORD-003272,PROD-0154,7,1487.91,0.1,9373.83
ITEM-0006144,ORD-003273,PROD-0072,8,843.53,0.1,6073.42
ITEM-0006145,ORD-003274,PROD-0094,9,441.52,0.0,3973.68
ITEM-0006146,ORD-003274,PROD-0114,1,869.1,0.0,869.1
ITEM-0006147,ORD-003275,PROD-0002,7,119.88,0.0,839.16
ITEM-0006148,ORD-003275,PROD-0014,7,100.48,0.0,703.36
ITEM-0006149,ORD-003275,PROD-0192,5,715.59,0.0,3577.95
ITEM-0006150,ORD-003275,PROD-0165,4,547.01,0.0,2188.04
ITEM-0006151,ORD-003276,PROD-0150,2,1084.06,0.1,1951.31
ITEM-0006152,ORD-003276,PROD-0138,6,112.69,0.0,676.14
ITEM-0006153,ORD-003276,PROD-0081,9,1124.17,0.0,10117.53
ITEM-0006154,ORD-003277,PROD-0087,10,370.37,0.0,3703.7
ITEM-0006155,ORD-003277,PROD-0085,1,452.17,0.0,452.17
ITEM-0006156,ORD-003278,PROD-0110,2,96.97,0.0,193.94
ITEM-0006157,ORD-003278,PROD-0177,7,76.63,0.0,536.41
ITEM-0006158,ORD-003279,PROD-0043,5,925.72,0.0,4628.6
ITEM-0006159,ORD-003280,PROD-0173,10,172.76,0.1,1554.84
ITEM-0006160,ORD-003280,PROD-0030,3,29.07,0.0,87.21
ITEM-0006161,ORD-003281,PROD-0195,9,511.0,0.0,4599.0
ITEM-0006162,ORD-003282,PROD-0139,2,40.73,0.0,81.46
ITEM-0006163,ORD-003282,PROD-0158,6,217.55,0.15,1109.51
ITEM-0006164,ORD-003283,PROD-0021,1,290.42,0.1,261.38
ITEM-0006165,ORD-003283,PROD-0082,4,98.38,0.0,393.52
ITEM-0006166,ORD-003283,PROD-0076,8,857.61,0.0,6860.88
ITEM-0006167,ORD-003284,PROD-0194,1,781.81,0.1,703.63
ITEM-0006168,ORD-003285,PROD-0197,2,1117.0,0.1,2010.6
ITEM-0006169,ORD-003286,PROD-0040,8,1101.28,0.0,8810.24
ITEM-0006170,ORD-003287,PROD-0045,1,30.3,0.0,30.3
ITEM-0006171,ORD-003288,PROD-0154,10,1487.91,0.2,11903.28
ITEM-0006172,ORD-003288,PROD-0127,3,997.77,0.05,2843.64
ITEM-0006173,ORD-003289,PROD-0112,7,735.69,0.0,5149.83
ITEM-0006174,ORD-003289,PROD-0066,5,899.69,0.0,4498.45
ITEM-0006175,ORD-003290,PROD-0166,1,1130.16,0.0,1130.16
ITEM-0006176,ORD-003290,PROD-0051,8,807.64,0.0,6461.12
ITEM-0006177,ORD-003291,PROD-0025,1,646.11,0.15,549.19
ITEM-0006178,ORD-003291,PROD-0054,4,151.46,0.05,575.55
ITEM-0006179,ORD-003291,PROD-0106,1,138.32,0.0,138.32
ITEM-0006180,ORD-003292,PROD-0198,9,606.19,0.0,5455.71
ITEM-0006181,ORD-003293,PROD-0159,9,413.37,0.0,3720.33
ITEM-0006182,ORD-003294,PROD-0095,1,78.23,0.0,78.23
ITEM-0006183,ORD-003295,PROD-0096,9,224.97,0.0,2024.73
ITEM-0006184,ORD-003295,PROD-0145,2,596.1,0.15,1013.37
ITEM-0006185,ORD-003295,PROD-0039,8,750.26,0.0,6002.08
ITEM-0006186,ORD-003296,PROD-0040,3,1101.28,0.1,2973.46
ITEM-0006187,ORD-003296,PROD-0158,7,217.55,0.0,1522.85
ITEM-0006188,ORD-003296,PROD-0143,3,223.45,0.0,670.35
ITEM-0006189,ORD-003296,PROD-0155,9,1239.15,0.1,10037.12
ITEM-0006190,ORD-003297,PROD-0074,3,1280.38,0.05,3649.08
ITEM-0006191,ORD-003297,PROD-0170,10,128.04,0.1,1152.36
ITEM-0006192,ORD-003298,PROD-0155,7,1239.15,0.0,8674.05
ITEM-0006193,ORD-003298,PROD-0105,9,661.37,0.1,5357.1
ITEM-0006194,ORD-003299,PROD-0150,3,1084.06,0.0,3252.18
ITEM-0006195,ORD-003300,PROD-0084,5,709.88,0.05,3371.93
ITEM-0006196,ORD-003301,PROD-0151,5,505.68,0.15,2149.14
ITEM-0006197,ORD-003301,PROD-0028,9,521.6,0.0,4694.4
ITEM-0006198,ORD-003302,PROD-0037,6,194.0,0.1,1047.6
ITEM-0006199,ORD-003303,PROD-0048,1,762.45,0.0,762.45
ITEM-0006200,ORD-003304,PROD-0091,1,854.5,0.0,854.5
ITEM-0006201,ORD-003304,PROD-0015,8,191.41,0.05,1454.72
ITEM-0006202,ORD-003304,PROD-0078,3,1521.79,0.0,4565.37
ITEM-0006203,ORD-003305,PROD-0171,9,36.43,0.0,327.87
ITEM-0006204,ORD-003306,PROD-0049,9,423.93,0.0,3815.37
ITEM-0006205,ORD-003306,PROD-0079,10,729.24,0.15,6198.54
ITEM-0006206,ORD-003306,PROD-0121,6,908.37,0.1,4905.2
ITEM-0006207,ORD-003306,PROD-0035,10,706.27,0.15,6003.3
ITEM-0006208,ORD-003307,PROD-0026,3,1537.54,0.0,4612.62
ITEM-0006209,ORD-003308,PROD-0076,8,857.61,0.1,6174.79
ITEM-0006210,ORD-003308,PROD-0009,5,1200.74,0.0,6003.7
ITEM-0006211,ORD-003309,PROD-0016,2,1119.14,0.0,2238.28
ITEM-0006212,ORD-003310,PROD-0027,2,590.54,0.05,1122.03
ITEM-0006213,ORD-003311,PROD-0024,7,517.32,0.0,3621.24
ITEM-0006214,ORD-003311,PROD-0002,9,119.88,0.0,1078.92
ITEM-0006215,ORD-003312,PROD-0026,1,1537.54,0.1,1383.79
ITEM-0006216,ORD-003313,PROD-0096,7,224.97,0.15,1338.57
ITEM-0006217,ORD-003314,PROD-0115,10,854.46,0.05,8117.37
ITEM-0006218,ORD-003314,PROD-0119,2,412.68,0.1,742.82
ITEM-0006219,ORD-003314,PROD-0180,10,245.04,0.0,2450.4
ITEM-0006220,ORD-003315,PROD-0096,7,224.97,0.05,1496.05
ITEM-0006221,ORD-003315,PROD-0036,2,564.0,0.0,1128.0
ITEM-0006222,ORD-003315,PROD-0023,3,1154.6,0.05,3290.61
ITEM-0006223,ORD-003315,PROD-0111,8,999.24,0.1,7194.53
ITEM-0006224,ORD-003315,PROD-0152,7,214.69,0.05,1427.69
ITEM-0006225,ORD-003316,PROD-0061,7,601.86,0.1,3791.72
ITEM-0006226,ORD-003316,PROD-0191,3,277.55,0.0,832.65
ITEM-0006227,ORD-003316,PROD-0116,1,550.36,0.0,550.36
ITEM-0006228,ORD-003316,PROD-0059,9,862.76,0.0,7764.84
ITEM-0006229,ORD-003316,PROD-0048,1,762.45,0.0,762.45
ITEM-0006230,ORD-003317,PROD-0006,9,242.68,0.0,2184.12
ITEM-0006231,ORD-003318,PROD-0050,3,107.01,0.1,288.93
ITEM-0006232,ORD-003319,PROD-0170,1,128.04,0.0,128.04
ITEM-0006233,ORD-003320,PROD-0042,4,621.11,0.0,2484.44
ITEM-0006234,ORD-003320,PROD-0065,10,958.58,0.05,9106.51
ITEM-0006235,ORD-003321,PROD-0178,2,547.76,0.0,1095.52
ITEM-0006236,ORD-003321,PROD-0108,8,155.22,0.0,1241.76
ITEM-0006237,ORD-003322,PROD-0003,1,660.69,0.0,660.69
ITEM-0006238,ORD-003323,PROD-0103,3,210.56,0.0,631.68
ITEM-0006239,ORD-003324,PROD-0166,7,1130.16,0.0,7911.12
ITEM-0006240,ORD-003325,PROD-0011,4,655.2,0.15,2227.68
ITEM-0006241,ORD-003325,PROD-0035,5,706.27,0.1,3178.22
ITEM-0006242,ORD-003326,PROD-0016,5,1119.14,0.0,5595.7
ITEM-0006243,ORD-003327,PROD-0065,5,958.58,0.0,4792.9
ITEM-0006244,ORD-003328,PROD-0139,4,40.73,0.0,162.92
ITEM-0006245,ORD-003328,PROD-0150,6,1084.06,0.0,6504.36
ITEM-0006246,ORD-003328,PROD-0040,10,1101.28,0.2,8810.24
ITEM-0006247,ORD-003329,PROD-0022,7,863.01,0.05,5739.02
ITEM-0006248,ORD-003329,PROD-0122,3,758.35,0.0,2275.05
ITEM-0006249,ORD-003330,PROD-0135,5,751.38,0.0,3756.9
ITEM-0006250,ORD-003331,PROD-0028,6,521.6,0.1,2816.64
ITEM-0006251,ORD-003331,PROD-0117,9,119.46,0.0,1075.14
ITEM-0006252,ORD-003331,PROD-0104,8,1076.76,0.05,8183.38
ITEM-0006253,ORD-003331,PROD-0066,1,899.69,0.0,899.69
ITEM-0006254,ORD-003332,PROD-0084,2,709.88,0.0,1419.76
ITEM-0006255,ORD-003333,PROD-0055,3,181.25,0.0,543.75
ITEM-0006256,ORD-003333,PROD-0140,1,1000.65,0.0,1000.65
ITEM-0006257,ORD-003333,PROD-0157,5,304.89,0.0,1524.45
ITEM-0006258,ORD-003334,PROD-0007,3,131.9,0.0,395.7
ITEM-0006259,ORD-003334,PROD-0141,5,374.68,0.1,1686.06
ITEM-0006260,ORD-003335,PROD-0145,3,596.1,0.0,1788.3
ITEM-0006261,ORD-003336,PROD-0004,6,364.85,0.0,2189.1
ITEM-0006262,ORD-003336,PROD-0062,4,1097.98,0.0,4391.92
ITEM-0006263,ORD-003337,PROD-0166,7,1130.16,0.0,7911.12
ITEM-0006264,ORD-003337,PROD-0025,10,646.11,0.0,6461.1
ITEM-0006265,ORD-003338,PROD-0155,1,1239.15,0.0,1239.15
ITEM-0006266,ORD-003339,PROD-0005,10,448.69,0.0,4486.9
ITEM-0006267,ORD-003340,PROD-0048,2,762.45,0.0,1524.9
ITEM-0006268,ORD-003341,PROD-0084,3,709.88,0.0,2129.64
ITEM-0006269,ORD-003341,PROD-0087,4,370.37,0.0,1481.48
ITEM-0006270,ORD-003342,PROD-0069,8,788.63,0.0,6309.04
ITEM-0006271,ORD-003343,PROD-0196,6,1077.42,0.0,6464.52
ITEM-0006272,ORD-003343,PROD-0021,4,290.42,0.0,1161.68
ITEM-0006273,ORD-003344,PROD-0167,1,431.28,0.2,345.02
ITEM-0006274,ORD-003345,PROD-0043,3,925.72,0.05,2638.3
ITEM-0006275,ORD-003345,PROD-0147,9,156.2,0.0,1405.8
ITEM-0006276,ORD-003345,PROD-0167,5,431.28,0.0,2156.4
ITEM-0006277,ORD-003346,PROD-0064,10,300.46,0.2,2403.68
ITEM-0006278,ORD-003346,PROD-0190,8,504.18,0.15,3428.42
ITEM-0006279,ORD-003347,PROD-0101,7,166.09,0.0,1162.63
ITEM-0006280,ORD-003347,PROD-0073,1,47.18,0.0,47.18
ITEM-0006281,ORD-003348,PROD-0011,4,655.2,0.05,2489.76
ITEM-0006282,ORD-003349,PROD-0114,10,869.1,0.15,7387.35
ITEM-0006283,ORD-003350,PROD-0147,7,156.2,0.0,1093.4
ITEM-0006284,ORD-003351,PROD-0181,8,707.55,0.0,5660.4
ITEM-0006285,ORD-003352,PROD-0157,1,304.89,0.0,304.89
ITEM-0006286,ORD-003352,PROD-0123,3,374.02,0.0,1122.06
ITEM-0006287,ORD-003352,PROD-0156,5,59.84,0.0,299.2
