order_id,customer_id,order_date,ship_mode,region,ship_date
ORD-007769,CUST-01805,2021-01-29,First Class,North,2021-02-02
ORD-007770,CUST-00890,2023-03-22,Second Class,East,2023-03-23
ORD-007771,CUST-02504,2021-05-27,Standard Class,North,2021-05-31
ORD-007772,CUST-01894,2021-05-26,Standard Class,South,2021-05-31
ORD-007773,CUST-01667,2023-03-14,First Class,Central,2023-03-19
ORD-007774,CUST-04345,2022-08-27,First Class,East,2022-08-30
ORD-007775,CUST-03066,2022-03-08,Standard Class,Central,2022-03-11
ORD-007776,CUST-03642,2021-02-19,Second Class,Central,2021-02-24
ORD-007777,CUST-03076,2023-08-18,Same Day,South,2023-08-20
ORD-007778,CUST-01260,2023-07-05,Same Day,East,2023-07-07
ORD-007779,CUST-02221,2021-11-09,Standard Class,West,2021-11-10
ORD-007780,CUST-02419,2023-06-30,Standard Class,South,2023-07-03
ORD-007781,CUST-02839,2021-10-18,Second Class,Central,2021-10-19
ORD-007782,CUST-02797,2021-08-09,Standard Class,East,2021-08-15
ORD-007783,CUST-00787,2021-07-07,First Class,South,2021-07-13
ORD-007784,CUST-03368,2023-04-19,Standard Class,South,2023-04-23
ORD-007785,CUST-04936,2023-01-28,Standard Class,West,2023-02-02
ORD-007786,CUST-02448,2022-05-16,Standard Class,North,2022-05-22
ORD-007787,CUST-03130,2021-01-03,Standard Class,East,2021-01-08
ORD-007788,CUST-01899,2021-05-06,Standard Class,East,2021-05-12
ORD-007789,CUST-04504,2022-07-15,First Class,East,2022-07-21
ORD-007790,CUST-03585,2021-12-24,Standard Class,East,2021-12-26
ORD-007791,CUST-04160,2021-03-11,Standard Class,North,2021-03-12
ORD-007792,CUST-03950,2023-06-11,Standard Class,South,2023-06-12
ORD-007793,CUST-02468,2021-02-15,Standard Class,South,2021-02-19
ORD-007794,CUST-02194,2022-03-04,Second Class,North,2022-03-05
ORD-007795,CUST-00017,2022-05-08,Second Class,South,2022-05-12
ORD-007796,CUST-03023,2022-08-10,First Class,North,2022-08-11
ORD-007797,CUST-04994,2021-11-14,Second Class,North,2021-11-20
ORD-007798,CUST-01267,2022-08-03,Standard Class,South,2022-08-06
ORD-007799,CUST-00479,2022-04-09,Standard Class,South,2022-04-14
ORD-007800,CUST-04297,2023-07-11,Standard Class,North,2023-07-15
ORD-007801,CUST-03978,2021-12-12,Standard Class,West,2021-12-17
ORD-007802,CUST-03545,2023-03-12,Second Class,Central,2023-03-17
ORD-007803,CUST-04275,2022-01-22,Standard Class,East,2022-01-23
ORD-007804,CUST-04549,2022-05-02,Standard Class,North,2022-05-03
ORD-007805,CUST-00486,2023-05-05,Standard Class,South,2023-05-09
ORD-007806,CUST-04089,2023-01-08,Standard Class,North,2023-01-10
ORD-007807,CUST-04674,2023-05-04,Standard Class,South,2023-05-06
ORD-007808,CUST-00338,2022-09-13,Standard Class,North,2022-09-18
ORD-007809,CUST-00861,2021-05-16,Standard Class,South,2021-05-18
ORD-007810,CUST-02004,2023-02-20,Standard Class,West,2023-02-23
ORD-007811,CUST-01472,2021-05-22,Standard Class,Central,2021-05-23
ORD-007812,CUST-02043,2022-06-01,Standard Class,South,2022-06-07
ORD-007813,CUST-03429,2022-10-14,Standard Class,West,2022-10-19
ORD-007814,CUST-03121,2022-04-17,Same Day,Central,2022-04-18
ORD-007815,CUST-01520,2023-02-19,First Class,South,2023-02-21
ORD-007816,CUST-00702,2022-04-06,First Class,East,2022-04-09
ORD-007817,CUST-04389,2022-11-15,Standard Class,North,2022-11-18
ORD-007818,CUST-04036,2022-04-05,Same Day,North,2022-04-09
ORD-007819,CUST-03745,2021-06-02,Second Class,North,2021-06-07
ORD-007820,CUST-01174,2023-06-07,Standard Class,South,2023-06-10
ORD-007821,CUST-01606,2023-01-16,Second Class,East,2023-01-21
ORD-007822,CUST-01880,2021-11-30,Standard Class,East,2021-12-05
ORD-007823,CUST-03394,2021-04-02,Standard Class,East,2021-04-07
ORD-007824,CUST-02125,2023-03-31,First Class,Central,2023-04-01
ORD-007825,CUST-04992,2022-10-02,Standard Class,South,2022-10-07
ORD-007826,CUST-04643,2022-11-12,Second Class,West,2022-11-14
ORD-007827,CUST-01447,2022-10-01,Standard Class,Central,2022-10-04
ORD-007828,CUST-03307,2022-02-24,First Class,South,2022-02-25
ORD-007829,CUST-03402,2022-02-01,Standard Class,East,2022-02-04
ORD-007830,CUST-03784,2021-08-27,Same Day,South,2021-08-29
ORD-007831,CUST-02373,2023-07-11,Second Class,East,2023-07-12
ORD-007832,CUST-00151,2022-02-09,Standard Class,West,2022-02-13
ORD-007833,CUST-01660,2021-12-14,Standard Class,East,2021-12-16
ORD-007834,CUST-00879,2022-07-08,Standard Class,Central,2022-07-12
ORD-007835,CUST-02320,2021-02-16,Second Class,South,2021-02-19
ORD-007836,CUST-02884,2023-09-09,Standard Class,North,2023-09-11
ORD-007837,CUST-03996,2022-11-18,Standard Class,East,2022-11-22
ORD-007838,CUST-02416,2023-07-01,Standard Class,East,2023-07-05
ORD-007839,CUST-01516,2022-03-30,Standard Class,North,2022-04-05
ORD-007840,CUST-03388,2023-01-24,Standard Class,Central,2023-01-25
ORD-007841,CUST-00590,2021-10-12,Second Class,West,2021-10-13
ORD-007842,CUST-00588,2022-10-24,Same Day,West,2022-10-27
ORD-007843,CUST-02620,2021-04-01,First Class,Central,2021-04-03
ORD-007844,CUST-01196,2023-06-06,First Class,South,2023-06-10
ORD-007845,CUST-04354,2021-06-19,Second Class,West,2021-06-21
ORD-007846,CUST-02327,2022-12-26,Standard Class,Central,2022-12-31
ORD-007847,CUST-02606,2021-01-26,Standard Class,East,2021-02-01
ORD-007848,CUST-02539,2022-08-09,Standard Class,North,2022-08-15
ORD-007849,CUST-00566,2022-10-08,Standard Class,South,2022-10-11
ORD-007850,CUST-01757,2023-03-27,Standard Class,South,2023-04-02
ORD-007851,CUST-04076,2023-03-02,First Class,East,2023-03-08
ORD-007852,CUST-01361,2022-12-26,Second Class,West,2022-12-29
ORD-007853,CUST-02569,2021-11-13,Same Day,South,2021-11-19
ORD-007854,CUST-02374,2022-07-29,Standard Class,North,2022-08-04
ORD-007855,CUST-01196,2022-10-23,Standard Class,East,2022-10-29
ORD-007856,CUST-02132,2021-05-07,Second Class,South,2021-05-08
ORD-007857,CUST-02889,2022-10-22,Standard Class,East,2022-10-28
ORD-007858,CUST-01568,2022-07-27,Standard Class,West,2022-08-02
ORD-007859,CUST-03411,2021-03-29,First Class,Central,2021-04-02
ORD-007860,CUST-02368,2021-07-17,Standard Class,East,2021-07-19
ORD-007861,CUST-03344,2023-09-06,First Class,West,2023-09-10
ORD-007862,CUST-03098,2022-09-26,Standard Class,South,2022-09-29
ORD-007863,CUST-01261,2022-07-09,First Class,South,2022-07-13
ORD-007864,CUST-01334,2022-08-14,Standard Class,West,2022-08-17
ORD-007865,CUST-04329,2023-02-15,Standard Class,South,2023-02-20
ORD-007866,CUST-04645,2021-02-24,Standard Class,South,2021-02-28
ORD-007867,CUST-03337,2023-09-08,Standard Class,South,2023-09-11
ORD-007868,CUST-03085,2022-08-07,Standard Class,West,2022-08-11
ORD-007869,CUST-03388,2022-06-19,First Class,West,2022-06-23
ORD-007870,CUST-04714,2021-07-13,Second Class,East,2021-07-15
ORD-007871,CUST-02432,2023-02-08,Standard Class,North,2023-02-12
ORD-007872,CUST-01017,2022-05-03,Standard Class,Central,2022-05-07
ORD-007873,CUST-00642,2022-05-30,Standard Class,South,2022-06-05
ORD-007874,CUST-04063,2023-07-08,Standard Class,North,2023-07-12
ORD-007875,CUST-00316,2021-01-20,Second Class,North,2021-01-23
ORD-007876,CUST-02304,2021-05-04,Standard Class,West,2021-05-07
ORD-007877,CUST-00441,2022-11-06,First Class,West,2022-11-12
ORD-007878,CUST-01139,2023-08-17,Standard Class,North,2023-08-21
ORD-007879,CUST-00915,2022-06-29,Second Class,West,2022-07-04
ORD-007880,CUST-02304,2021-07-04,First Class,East,2021-07-10
ORD-007881,CUST-04143,2023-09-13,Standard Class,East,2023-09-17
ORD-007882,CUST-03422,2021-01-20,Standard Class,Central,2021-01-24
ORD-007883,CUST-02079,2021-10-09,Standard Class,Central,2021-10-15
ORD-007884,CUST-04151,2023-03-17,Standard Class,Central,2023-03-20
ORD-007885,CUST-02201,2021-07-30,Standard Class,South,2021-07-31
ORD-007886,CUST-04552,2021-09-09,Standard Class,East,2021-09-10
ORD-007887,CUST-00036,2023-04-30,Standard Class,South,2023-05-04
ORD-007888,CUST-00818,2022-12-24,Standard Class,East,2022-12-29
ORD-007889,CUST-01947,2023-05-10,Standard Class,North,2023-05-12
ORD-007890,CUST-03957,2023-06-28,First Class,South,2023-07-01
ORD-007891,CUST-04352,2022-08-17,Standard Class,Central,2022-08-19
ORD-007892,CUST-02226,2022-03-31,Standard Class,East,2022-04-02
ORD-007893,CUST-03326,2021-03-28,Standard Class,Central,2021-04-03
ORD-007894,CUST-00508,2023-04-07,Second Class,West,2023-04-12
ORD-007895,CUST-03746,2022-07-01,Standard Class,East,2022-07-06
ORD-007896,CUST-04117,2022-09-14,First Class,East,2022-09-15
ORD-007897,CUST-03878,2021-11-25,Standard Class,Central,2021-11-28
ORD-007898,CUST-04815,2022-02-16,Standard Class,Central,2022-02-17
ORD-007899,CUST-00460,2022-08-27,Standard Class,Central,2022-09-01
ORD-007900,CUST-01406,2021-02-16,Standard Class,East,2021-02-21
ORD-007901,CUST-04096,2022-05-19,Standard Class,North,2022-05-25
ORD-007902,CUST-02037,2023-06-02,Standard Class,West,2023-06-05
ORD-007903,CUST-02678,2023-08-15,First Class,Central,2023-08-18
ORD-007904,CUST-01745,2021-01-24,Standard Class,North,2021-01-28
ORD-007905,CUST-02984,2021-12-15,Standard Class,Central,2021-12-19
ORD-007906,CUST-02359,2022-03-24,Second Class,East,2022-03-26
ORD-007907,CUST-01232,2021-07-04,Same Day,North,2021-07-07
ORD-007908,CUST-01178,2022-03-01,Second Class,East,2022-03-04
ORD-007909,CUST-00762,2021-01-25,First Class,South,2021-01-26
ORD-007910,CUST-04779,2023-05-31,First Class,Central,2023-06-01
ORD-007911,CUST-02355,2022-06-25,Standard Class,West,2022-06-29
ORD-007912,CUST-04715,2021-11-21,Standard Class,North,2021-11-23
ORD-007913,CUST-03727,2022-01-27,Second Class,South,2022-02-01
ORD-007914,CUST-01544,2021-09-21,Standard Class,Central,2021-09-25
ORD-007915,CUST-03678,2021-04-04,Standard Class,South,2021-04-05
ORD-007916,CUST-01934,2021-04-28,Same Day,North,2021-05-03
ORD-007917,CUST-03169,2021-04-12,Standard Class,West,2021-04-18
ORD-007918,CUST-03562,2022-07-09,First Class,North,2022-07-11
ORD-007919,CUST-04103,2021-06-22,Second Class,West,2021-06-23
ORD-007920,CUST-03858,2021-10-20,Standard Class,East,2021-10-24
ORD-007921,CUST-04018,2021-05-28,First Class,Central,2021-06-01
ORD-007922,CUST-04445,2021-07-07,Second Class,South,2021-07-09
ORD-007923,CUST-02965,2021-09-19,Standard Class,East,2021-09-23
ORD-007924,CUST-01031,2023-02-26,First Class,Central,2023-02-28
ORD-007925,CUST-02548,2021-04-02,Standard Class,South,2021-04-05
ORD-007926,CUST-02523,2021-06-07,Second Class,East,2021-06-08
ORD-007927,CUST-04620,2021-11-11,Standard Class,Central,2021-11-14
ORD-007928,CUST-01876,2023-09-03,First Class,Central,2023-09-06
ORD-007929,CUST-00590,2022-02-22,Second Class,East,2022-02-26
ORD-007930,CUST-02281,2022-11-26,Standard Class,North,2022-12-01
ORD-007931,CUST-03102,2021-06-23,Standard Class,West,2021-06-27
ORD-007932,CUST-02415,2021-03-02,Standard Class,West,2021-03-03
ORD-007933,CUST-03898,2022-09-22,Second Class,North,2022-09-26
ORD-007934,CUST-03679,2023-09-12,Standard Class,Central,2023-09-13
ORD-007935,CUST-01844,2021-11-30,Same Day,South,2021-12-05
ORD-007936,CUST-04152,2021-07-05,First Class,North,2021-07-11
ORD-007937,CUST-01939,2021-01-28,Standard Class,Central,2021-02-02
ORD-007938,CUST-02195,2023-01-01,Standard Class,East,2023-01-06
ORD-007939,CUST-04460,2021-03-01,First Class,East,2021-03-02
ORD-007940,CUST-00253,2021-11-02,First Class,Central,2021-11-07
ORD-007941,CUST-01467,2022-02-04,Standard Class,East,2022-02-07
ORD-007942,CUST-00736,2021-04-12,Standard Class,West,2021-04-16
ORD-007943,CUST-00340,2021-11-24,Same Day,North,2021-11-28
ORD-007944,CUST-03588,2021-05-26,Standard Class,West,2021-05-27
ORD-007945,CUST-01377,2022-02-27,First Class,Central,2022-03-05
ORD-007946,CUST-04720,2023-07-04,Same Day,North,2023-07-06
ORD-007947,CUST-00705,2021-11-28,Standard Class,East,2021-11-30
ORD-007948,CUST-03725,2021-09-22,Same Day,North,2021-09-26
ORD-007949,CUST-04419,2022-01-20,Standard Class,North,2022-01-22
ORD-007950,CUST-02909,2023-08-23,Standard Class,East,2023-08-25
ORD-007951,CUST-01975,2023-04-28,Standard Class,South,2023-04-30
ORD-007952,CUST-01469,2023-07-11,Standard Class,East,2023-07-12
ORD-007953,CUST-02143,2021-05-04,Standard Class,West,2021-05-10
ORD-007954,CUST-00553,2021-02-23,Standard Class,South,2021-02-26
ORD-007955,CUST-03492,2021-07-27,Standard Class,West,2021-08-01
ORD-007956,CUST-00790,2021-09-03,Standard Class,Central,2021-09-09
ORD-007957,CUST-01174,2023-02-10,First Class,West,2023-02-11
ORD-007958,CUST-00553,2022-09-04,Standard Class,North,2022-09-07
ORD-007959,CUST-03423,2022-08-24,First Class,Central,2022-08-29
ORD-007960,CUST-04212,2021-08-31,Standard Class,South,2021-09-05
ORD-007961,CUST-00632,2022-05-20,Standard Class,West,2022-05-26
ORD-007962,CUST-00270,2022-06-05,Standard Class,Central,2022-06-06
ORD-007963,CUST-00861,2023-02-10,Standard Class,West,2023-02-14
ORD-007964,CUST-00291,2022-06-01,Second Class,North,2022-06-02
ORD-007965,CUST-01458,2022-01-30,Standard Class,North,2022-02-04
ORD-007966,CUST-00630,2023-08-31,Standard Class,South,2023-09-06
ORD-007967,CUST-00475,2021-04-28,Standard Class,East,2021-04-30
ORD-007968,CUST-04633,2021-10-03,Standard Class,East,2021-10-05
ORD-007969,CUST-04081,2021-03-04,Second Class,North,2021-03-10
ORD-007970,CUST-04781,2021-11-22,Standard Class,Central,2021-11-28
ORD-007971,CUST-01761,2022-04-21,Second Class,South,2022-04-25
ORD-007972,CUST-03083,2022-07-21,Standard Class,West,2022-07-22
ORD-007973,CUST-04709,2022-02-21,First Class,West,2022-02-27
ORD-007974,CUST-03975,2021-03-09,Standard Class,Central,2021-03-14
ORD-007975,CUST-03399,2022-05-11,Standard Class,East,2022-05-17
ORD-007976,CUST-02324,2021-01-30,Second Class,North,2021-02-01
ORD-007977,CUST-03562,2022-02-22,Standard Class,North,2022-02-25
ORD-007978,CUST-02393,2022-10-11,First Class,South,2022-10-13
ORD-007979,CUST-03845,2021-08-28,Second Class,North,2021-09-03
ORD-007980,CUST-02416,2023-07-25,Second Class,East,2023-07-29
ORD-007981,CUST-03805,2023-06-27,Second Class,East,2023-06-28
ORD-007982,CUST-04827,2021-01-20,Standard Class,Central,2021-01-21
ORD-007983,CUST-01625,2021-10-03,Second Class,South,2021-10-09
ORD-007984,CUST-01509,2022-07-22,Standard Class,South,2022-07-24
ORD-007985,CUST-04111,2023-09-14,Second Class,North,2023-09-17
ORD-007986,CUST-04854,2022-08-24,Second Class,West,2022-08-25
ORD-007987,CUST-00004,2022-11-23,Standard Class,South,2022-11-24
ORD-007988,CUST-03448,2021-04-14,Standard Class,North,2021-04-19
ORD-007989,CUST-02581,2021-09-10,Standard Class,West,2021-09-14
ORD-007990,CUST-03792,2023-02-21,Second Class,North,2023-02-26
ORD-007991,CUST-01161,2022-07-23,Standard Class,Central,2022-07-27
ORD-007992,CUST-00834,2022-10-30,Standard Class,South,2022-10-31
ORD-007993,CUST-01999,2023-03-16,Standard Class,North,2023-03-19
ORD-007994,CUST-01203,2021-05-09,Standard Class,Central,2021-05-12
ORD-007995,CUST-02176,2021-11-08,Standard Class,North,2021-11-09
ORD-007996,CUST-01382,2022-08-05,First Class,East,2022-08-09
ORD-007997,CUST-04174,2022-02-21,Standard Class,North,2022-02-26
ORD-007998,CUST-02789,2022-04-02,Standard Class,East,2022-04-08
ORD-007999,CUST-02822,2021-03-27,Standard Class,South,2021-04-01
ORD-008000,CUST-04178,2023-05-17,Standard Class,North,2023-05-22
ORD-008001,CUST-00342,2022-10-14,Second Class,Central,2022-10-18
ORD-008002,CUST-01362,2022-05-28,Standard Class,South,2022-05-29
ORD-008003,CUST-04192,2021-07-28,Standard Class,South,2021-07-31
ORD-008004,CUST-04617,2023-03-13,Same Day,East,2023-03-18
ORD-008005,CUST-00996,2023-09-19,Standard Class,South,2023-09-25
ORD-008006,CUST-00357,2021-05-26,Standard Class,North,2021-05-30
ORD-008007,CUST-00186,2022-01-18,Standard Class,North,2022-01-22
ORD-008008,CUST-01694,2022-07-08,Standard Class,East,2022-07-13
ORD-008009,CUST-02591,2021-06-22,Second Class,North,2021-06-23
ORD-008010,CUST-01343,2023-03-12,Same Day,East,2023-03-18
ORD-008011,CUST-01692,2021-09-09,Second Class,West,2021-09-12
ORD-008012,CUST-01083,2022-07-05,Second Class,East,2022-07-08
ORD-008013,CUST-02058,2023-09-03,Same Day,Central,2023-09-07
ORD-008014,CUST-02905,2022-03-10,Second Class,Central,2022-03-11
ORD-008015,CUST-03196,2023-09-12,Standard Class,North,2023-09-14
ORD-008016,CUST-04452,2023-07-23,Standard Class,West,2023-07-26
ORD-008017,CUST-03418,2022-07-23,Standard Class,Central,2022-07-29
ORD-008018,CUST-02381,2022-04-08,Standard Class,Central,2022-04-10
ORD-008019,CUST-00017,2021-02-12,Standard Class,Central,2021-02-16
ORD-008020,CUST-00324,2021-01-02,Second Class,North,2021-01-08
ORD-008021,CUST-02071,2023-04-13,Standard Class,South,2023-04-16
ORD-008022,CUST-00931,2022-04-21,Second Class,South,2022-04-22
ORD-008023,CUST-04555,2023-09-12,Standard Class,South,2023-09-14
ORD-008024,CUST-04653,2023-04-30,Standard Class,North,2023-05-05
ORD-008025,CUST-01445,2022-09-28,Standard Class,South,2022-09-30
ORD-008026,CUST-04037,2021-10-24,Standard Class,East,2021-10-30
ORD-008027,CUST-00403,2022-10-31,Second Class,North,2022-11-04
ORD-008028,CUST-03403,2023-09-23,First Class,North,2023-09-29
ORD-008029,CUST-04553,2021-06-21,Standard Class,West,2021-06-27
ORD-008030,CUST-01507,2021-01-01,Second Class,Central,2021-01-05
ORD-008031,CUST-01522,2021-03-03,First Class,West,2021-03-07
ORD-008032,CUST-03099,2023-08-14,Standard Class,South,2023-08-15
ORD-008033,CUST-02445,2023-08-02,Standard Class,North,2023-08-03
ORD-008034,CUST-02188,2022-05-09,Standard Class,North,2022-05-15
ORD-008035,CUST-02569,2021-10-07,Standard Class,South,2021-10-11
ORD-008036,CUST-02794,2022-09-05,Same Day,Central,2022-09-11
ORD-008037,CUST-00092,2021-09-14,Standard Class,West,2021-09-17
ORD-008038,CUST-04948,2023-05-10,Standard Class,Central,2023-05-15
ORD-008039,CUST-04941,2022-11-28,Standard Class,South,2022-11-29
ORD-008040,CUST-04763,2022-01-25,First Class,West,2022-01-28
ORD-008041,CUST-01754,2021-12-26,Standard Class,West,2022-01-01
ORD-008042,CUST-04893,2023-05-13,Standard Class,Central,2023-05-15
ORD-008043,CUST-00088,2022-10-10,Standard Class,Central,2022-10-12
ORD-008044,CUST-01642,2021-08-06,Second Class,North,2021-08-09
ORD-008045,CUST-02963,2022-08-23,Second Class,North,2022-08-29
ORD-008046,CUST-02143,2023-05-11,Same Day,Central,2023-05-16
ORD-008047,CUST-00551,2022-06-07,Standard Class,South,2022-06-09
ORD-008048,CUST-02447,2021-10-16,Standard Class,Central,2021-10-19
ORD-008049,CUST-01952,2021-02-16,First Class,North,2021-02-19
ORD-008050,CUST-02291,2021-06-15,First Class,West,2021-06-19
ORD-008051,CUST-03838,2023-01-27,Standard Class,South,2023-01-30
ORD-008052,CUST-00624,2022-07-01,Standard Class,North,2022-07-06
ORD-008053,CUST-03758,2022-07-31,Standard Class,South,2022-08-04
ORD-008054,CUST-04797,2021-03-13,Standard Class,South,2021-03-18
ORD-008055,CUST-03293,2021-11-04,First Class,West,2021-11-09
ORD-008056,CUST-03833,2021-04-02,Standard Class,North,2021-04-06
ORD-008057,CUST-02612,2022-02-09,Second Class,Central,2022-02-13
ORD-008058,CUST-00162,2022-12-17,Standard Class,South,2022-12-19
ORD-008059,CUST-01993,2021-05-06,Standard Class,South,2021-05-08
ORD-008060,CUST-02083,2023-05-01,Standard Class,West,2023-05-07
ORD-008061,CUST-03014,2021-05-24,Standard Class,North,2021-05-28
ORD-008062,CUST-00037,2023-01-13,First Class,South,2023-01-18
ORD-008063,CUST-00846,2022-07-24,Second Class,South,2022-07-25
ORD-008064,CUST-02877,2021-10-14,Second Class,East,2021-10-17
ORD-008065,CUST-03347,2023-06-19,Standard Class,East,2023-06-25
ORD-008066,CUST-04055,2022-03-19,Standard Class,South,2022-03-23
ORD-008067,CUST-04201,2021-08-04,Standard Class,West,2021-08-07
ORD-008068,CUST-00336,2022-09-18,Standard Class,Central,2022-09-20
ORD-008069,CUST-03098,2022-06-01,Standard Class,East,2022-06-04
ORD-008070,CUST-02344,2023-09-08,Standard Class,East,2023-09-10
ORD-008071,CUST-01561,2023-04-02,Standard Class,North,2023-04-06
ORD-008072,CUST-04982,2021-11-22,Standard Class,Central,2021-11-24
ORD-008073,CUST-04165,2023-06-25,Standard Class,East,2023-06-30
ORD-008074,CUST-04247,2022-11-30,Same Day,Central,2022-12-05
ORD-008075,CUST-00662,2023-08-27,Standard Class,Central,2023-09-01
ORD-008076,CUST-04853,2021-12-17,Standard Class,North,2021-12-20
ORD-008077,CUST-03740,2022-10-13,Second Class,South,2022-10-16
ORD-008078,CUST-03184,2021-09-25,Standard Class,South,2021-09-26
ORD-008079,CUST-01486,2023-02-10,Second Class,East,2023-02-13
ORD-008080,CUST-02410,2022-12-26,First Class,North,2023-01-01
ORD-008081,CUST-04299,2022-04-09,Standard Class,East,2022-04-15
ORD-008082,CUST-02535,2021-10-07,Standard Class,East,2021-10-08
